Faculty,Subject,Course Number,Credits,Title,Info Link
SB,ORGS,4560,3.00,Conflict and Negotiation,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3716.0.5
SB,ORGS,4600,3.00,Diversity and Inclusion in Organizations,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3717.0.5
SB,ORGS,4900,3.00,Guided Study - Selected Problems in Organization Studies,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3718.0.5
SB,ORGS,4950,3.00,"Leaders, Heroes and Culture",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3719.0.5
SB,ORGS,5100,3.00,Organizational Behaviour,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3720.0.5
SB,ORGS,5200,3.00,Leading People and Organizations,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3721.0.5
SB,ORGS,5201,3.00,Leading and Managing Digital Transformations,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3722.0.5
SB,ORGS,6350,3.00,Managing Change,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3723.0.5
SB,ORGS,6560,3.00,Negotiations,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3724.0.5
SB,ORGS,6650,3.00,The Art and Science of Leadership,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3725.0.5
SB,ORGS,6900,1.50,Individual Study: Selected Problems in Organization Studies,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3726.0.5
SB,ORGS,6900,3.00,Individual Study: Selected Problems in Organization Studies,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3727.0.5
SB,ORGS,7010,3.00,Individual Behaviour in Organizations,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3728.0.5
SB,ORGS,7050,3.00,Meso Organizational Behaviour,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3729.0.5
SB,ORGS,7900,3.00,Selected Problems in Administration,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3730.0.5
SB,OVGS,7901,3.00,Ontario Visiting Graduate Student,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3731.0.5
SB,OVGS,7902,3.00,Ontario Visiting Graduate Student,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3732.0.5
SB,OVGS,7903,3.00,Ontario Visiting Graduate Student,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3733.0.5
GS,OVGS,8000,0.00,University of Toronto,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3734.0.5
GS,OVGS,8001,0.00,University of Toronto,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3735.0.5
GS,OVGS,8005,0.00,Trent University,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3736.0.5
GS,OVGS,8010,0.00,Brock University,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3737.0.5
GS,OVGS,8015,0.00,Toronto Metropolitan University,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3738.0.5
GS,OVGS,8020,0.00,Carleton University,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3739.0.5
GS,OVGS,8025,0.00,OCAD University,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3740.0.5
GS,OVGS,8030,0.00,University of Guelph,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3741.0.5
GS,OVGS,8035,0.00,Laurentian University,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3742.0.5
GS,OVGS,8040,0.00,McMaster University,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3743.0.5
GS,OVGS,8045,0.00,Lakehead University,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3744.0.5
GS,OVGS,8050,0.00,University of Ottawa,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3745.0.5
GS,OVGS,8055,0.00,University of Ontario Institute of Technology,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3746.0.5
GS,OVGS,8060,0.00,Queens University,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3747.0.5
GS,OVGS,8065,0.00,Royal Military College of Canada,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3748.0.5
GS,OVGS,8070,0.00,University of Waterloo,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3749.0.5
GS,OVGS,8071,0.00,University of Waterloo,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3750.0.5
GS,OVGS,8080,0.00,University of Western Ontario,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3751.0.5
GS,OVGS,8085,0.00,Wilfrid Laurier University,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3752.0.5
GS,OVGS,8090,0.00,University of Windsor,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3753.0.5
GS,PACC,5530,3.00,Financial Statement Analysis and Valuation,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3754.0.5
GS,PACC,5550,3.00,Issues in the Practice of Assurance,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3755.0.5
GS,PACC,5560,3.00,Taxation and Financial Decision-Making in Canada,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3756.0.5
GS,PACC,5570,3.00,Performance Management Systems,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3757.0.5
GS,PACC,5590,3.00,Integrative Analysis in Accounting,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3758.0.5
FA,PANF,1100A,1.00,Tech Knowledge Training: Video and Sound Editing with Davinci Resolve,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3759.0.5
FA,PANF,1100B,1.00,Tech Knowledge Training: 3D with Blender,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3760.0.5
FA,PANF,1100C,1.00,Tech Knowledge Training: Web Coding HTML/CSS/JS,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3761.0.5
FA,PANF,1200,3.00,Multimedia Asset Creation I,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3762.0.5
FA,PANF,1500,3.00,Introduction to Creative Methodologies I,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3763.0.5
FA,PANF,1510,3.00,Introduction to Creative Methodologies II,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3764.0.5
FA,PANF,1900,3.00,Skills for Success in the Arts,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3765.0.5
FA,PANF,2100A,1.00,Tech Knowledge Training: Unreal Engine Introduction,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3766.0.5
FA,PANF,2100B,1.00,Tech Knowledge Training: Animation and VFX with Fusion,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3767.0.5
FA,PANF,2500,3.00,Research Creation: Processes and Practices for Artists,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3768.0.5
FA,PANF,3070,3.00,Electro-Acoustic Orchestra,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3769.0.5
FA,PANF,3100,3.00,"Ethics in the Arts: Creative Practice, Social Justice, and the Creative Industries",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3770.0.5
FA,PANF,3100A,1.00,Crew Credit: Fourth Year Capstone Projects,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3771.0.5
FA,PANF,3851,3.00,"Virtual Environment Design for performance, interaction, and cinema",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3772.0.5
FA,PANF,3853,3.00,Motion Capture: Performance and Interactivity,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3773.0.5
FA,PANF,3999,3.00,C4 Collaborative Project,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3774.0.5
FA,PANF,4070,3.00,Electro-Acoustic Orchestra,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3775.0.5
FA,PANF,4990,6.00,Interdisciplinary Arts Capstone Studio,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3776.0.5
FA,PANF,4999,6.00,C4 Capstone Project,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3777.0.5
GS,PANF,7500,3.00,AMPD Advanced Research Doctoral Colloquium,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3778.0.5
AP,PERS,1000,6.00,Elementary Persian,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3779.0.5
AP,PERS,2700,6.00,Persian Literature and Culture,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3780.0.5
AP,PERS,2800,6.00,Iranian Cinema: Aesthetics and Culture,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3781.0.5
AP,PERS,3801,3.00,"The Representation of Femininity, Masculinity and Gender Roles in Modern Middle Eastern Cinemas",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3782.0.5
ED,PHED,3000,3.00,Teaching Physical Education in the Intermediate Division,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3783.0.5
ED,PHED,4000,3.00,Teaching Physical Education in the Intermediate-Senior Divisions - A,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3784.0.5
ED,PHED,4001,3.00,Teaching Physical Education in the Intermediate-Senior Divisions - B,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3785.0.5
AP,PHIL,1000,6.00,Introduction to Philosophy,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3786.0.5
AP,PHIL,1001,3.00,"Knowledge, Truth, and Reality",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3787.0.5
AP,PHIL,1002,3.00,"Justice, Law and Morality",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3788.0.5
AP,PHIL,1100,3.00,The Meaning of Life,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3789.0.5
AP,PHIL,2015,3.00,Introduction to Ancient Greek Philosophy,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3790.0.5
AP,PHIL,2020,3.00,"Descartes, Spinoza, and Leibniz",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3791.0.5
AP,PHIL,2025,3.00,"Locke, Berkeley and Hume",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3792.0.5
AP,PHIL,2035,3.00,Asian Philosophical Traditions,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3793.0.5
AP,PHIL,2050,3.00,Philosophy of Law,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3794.0.5
AP,PHIL,2060,3.00,Social and Political Philosophy,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3795.0.5
AP,PHIL,2070,3.00,Introduction to Ethics,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3796.0.5
AP,PHIL,2075,3.00,Introduction to Applied Ethics,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3797.0.5
AP,PHIL,2080,3.00,"Perception, Knowledge and Causality",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3798.0.5
AP,PHIL,2100,3.00,Introduction to Logic,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3799.0.5
AP,PHIL,2110,3.00,"Truth, Theory and Superstition",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3800.0.5
AP,PHIL,2120,3.00,Introduction to Existentialism,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3801.0.5
AP,PHIL,2160,3.00,"Minds, Brains and Machines",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3802.0.5
AP,PHIL,2170,3.00,"Freedom, Determinism and Responsibility",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3803.0.5
AP,PHIL,2240,3.00,Introduction to the Philosophy of Mind,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3804.0.5
AP,PHIL,2420,3.00,Human Nature,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3805.0.5
AP,PHIL,2430,3.00,Technology and Social Disruption,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3806.0.5
AP,PHIL,3020,3.00,Ethics,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3807.0.5
AP,PHIL,3035,3.00,Epistemology,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3808.0.5
AP,PHIL,3195,3.00,Punishment and Responsibility,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3809.0.5
AP,PHIL,3260,3.00,Philosophy of Psychology,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3810.0.5
AP,PHIL,3265,3.00,Philosophy of Mind,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3811.0.5
AP,PHIL,3635,3.00,Philosophy of Neuroscience,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3812.0.5
AP,PHIL,3750,3.00,Philosophy of Artificial Intelligence,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3813.0.5
AP,PHIL,3800,3.00,Natural Values: How Humans Relate to the Environment,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3814.0.5
AP,PHIL,4000,3.00,Directed Reading,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3815.0.5
AP,PHIL,4000,6.00,Directed Reading,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3816.0.5
ED,PHIL,4000,3.00,Teaching Philosophy in the Intermediate-Senior Divisions - A,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3817.0.5
AP,PHIL,4001,3.00,Directed Reading,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3818.0.5
AP,PHIL,4001,6.00,Directed Reading,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3819.0.5
ED,PHIL,4001,3.00,Teaching Philosophy in the Intermediate-Senior Division - B,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3820.0.5
AP,PHIL,4011,3.00,Seminar in the History of Modern Philosophy,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3821.0.5
AP,PHIL,4031,3.00,Ancient Philosophies of Life,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3822.0.5
AP,PHIL,4072,3.00,Seminar in Ethics: Ethical Theory,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3823.0.5
AP,PHIL,4075,3.00,"Life, Death, Absurdity, and Meaning",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3824.0.5
AP,PHIL,4080,3.00,Seminar in the Philosophy of Mind,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3825.0.5
AP,PHIL,4082,3.00,Philosophy of Cognitive Science,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3826.0.5
AP,PHIL,4085,3.00,Seminar in the Philosophy of Psychiatry,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3827.0.5
AP,PHIL,4180,3.00,Seminar in Political Philosophy,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3828.0.5
AP,PHIL,4185,3.00,Philosophical Perspectives on Justice,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3829.0.5
AP,PHIL,4280,3.00,"Science, Nature and God",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3830.0.5
AP,PHIL,4285,3.00,Revolutions in Science,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3831.0.5
AP,PHIL,4800,3.00,Core Theoretical Philosophy I,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3832.0.5
AP,PHIL,4802,3.00,Core Practical Philosophy I,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3833.0.5
GS,PHIL,5340,3.00,Ethics and Societal Implications of Artificial Intelligence,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3834.0.5
GS,PHIL,5800,3.00,Core Theoretical Philosophy I,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3835.0.5
GS,PHIL,5801,3.00,Core Theoretical Philosophy II,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3836.0.5
GS,PHIL,5802,3.00,Core Practical Philosophy I,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3837.0.5
GS,PHIL,5803,3.00,Core Practical Philosophy II,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3838.0.5
GS,PHIL,6003,0.00,Major Research Paper,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3839.0.5
GS,PHIL,6010,3.00,Directed Readings,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3840.0.5
GS,PHIL,6010,6.00,Directed Readings,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3841.0.5
GS,PHIL,6010A,3.00,Directed Readings,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3842.0.5
GS,PHIL,6155,3.00,Recent Trends in Continental Philosophy,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3843.0.5
GS,PHIL,6230,3.00,Metaphysics,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3844.0.5
GS,PHIL,6245,3.00,New Directions In Theory Of Knowledge,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3845.0.5
GS,PHIL,6300,3.00,Major Figures in the Philosophy of Language,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.3846.0.5
